Time(ms),Temp(C),Humidity(%),RainAnalog,RainDigital,SNR1,SNR2,SNR3,SNR4,SNR5,SNR6,SNR7,SNR8,SNR9,SNR10,SNR11,SNR12,SNR13,SNR14,SNR15
1636116,nan,nan,37,1,25,350,14,10,18,136,25,350,14,10,16,136,0,0,0
1638115,nan,nan,36,1,25,350,14,10,17,136,25,350,14,10,19,136,0,0,0
1640115,nan,nan,32,1,25,350,14,10,19,136,26,350,14,10,20,136,0,0,0
1642115,nan,nan,32,1,26,350,14,10,18,136,26,350,14,10,19,136,0,0,0
1644114,nan,nan,32,1,26,350,14,10,18,136,26,350,14,10,16,136,0,0,0
1646114,nan,nan,38,1,26,350,14,10,15,136,26,350,14,10,21,23,0,0,0
1648113,nan,nan,38,1,26,350,14,10,21,23,25,350,14,10,21,23,0,0,0
1650113,nan,nan,37,1,25,350,14,10,21,22,25,350,14,10,21,23,0,0,0
1652113,nan,nan,36,1,25,350,14,10,21,24,26,350,14,10,21,23,0,0,0
1654112,nan,nan,32,1,25,350,14,10,21,23,25,32,14,10,21,24,0,0,0
1656113,nan,nan,34,1,26,350,14,10,21,24,26,350,14,10,21,23,0,0,0
1658113,nan,nan,32,1,26,350,14,10,21,23,26,350,14,10,21,23,0,0,0
1660112,nan,nan,37,1,26,350,14,10,21,23,26,350,14,10,21,23,0,0,0
1662113,nan,nan,41,1,27,351,14,10,21,23,27,351,14,10,21,23,0,0,0
1664113,nan,nan,36,1,27,351,14,10,21,23,27,351,14,10,21,22,0,0,0
1666151,nan,nan,32,1,27,351,14,10,21,23,27,351,14,10,21,23,0,0,0
1668207,nan,nan,40,1,27,351,14,10,21,23,28,351,14,10,21,23,0,0,0
1670205,nan,nan,38,1,14,10,21,23,28,351,14,10,20,27,25,0,0,0,0
1672207,nan,nan,32,1,14,10,20,27,25,28,351,14,10,20,27,25,0,0,0
1674208,nan,nan,28,1,20,27,25,27,351,14,10,20,27,25,0,0,0,0,0
1676205,nan,nan,36,1,20,27,25,28,351,18,17,20,27,25,0,0,0,0,0
1678209,nan,nan,32,1,20,27,25,27,351,18,17,20,27,16,0,0,0,0,0
1680204,nan,nan,35,1,15,27,351,17,17,20,27,14,0,0,0,0,0,0,0
1682203,nan,nan,32,1,27,351,17,17,21,21,0,0,0,0,0,0,0,0,0
1684202,nan,nan,32,1,27,351,17,17,21,22,0,0,0,0,0,0,0,0,0
1686202,nan,nan,36,1,27,351,18,17,21,21,0,0,0,0,0,0,0,0,0
1688203,nan,nan,28,1,27,351,16,17,21,21,0,0,0,0,0,0,0,0,0
1690201,nan,nan,36,1,27,27,351,17,17,21,22,0,0,0,0,0,0,0,0
1692201,nan,nan,36,1,26,351,17,17,21,20,0,0,0,0,0,0,0,0,0
1694202,nan,nan,32,1,26,351,18,17,21,21,0,0,0,0,0,0,0,0,0
1696207,nan,nan,32,1,26,17,920,26,351,17,17,21,20,0,0,0,0,0,0
1698205,nan,nan,35,1,26,351,26,351,17,17,21,20,0,0,0,0,0,0,0
1700206,nan,nan,32,1,26,351,26,351,17,17,15,136,27,351,0,0,0,0,0
1702185,nan,nan,36,1,16,26,351,15,17,9,136,26,351,0,0,0,0,0,0
1704161,nan,nan,36,1,14,17,26,351,14,10,8,136,26,351,14,10,0,0,0
1706136,nan,nan,32,1,8,26,351,14,10,9,136,26,351,14,10,0,0,0,0
1708115,nan,nan,37,1,11,136,26,351,14,10,21,21,26,351,14,10,0,0,0
1710119,nan,nan,37,1,21,22,26,351,14,10,21,22,26,351,14,10,21,22,0
1712115,nan,nan,41,1,27,351,14,10,21,23,26,351,14,10,21,24,0,0,0
1714114,nan,nan,35,1,26,351,14,10,21,24,26,351,14,10,21,23,0,0,0
1716115,nan,nan,32,1,26,351,14,10,21,24,26,351,14,10,21,23,39,0,0
1718113,nan,nan,31,1,26,351,14,17,21,24,26,351,14,17,21,24,0,0,0
1720114,nan,nan,36,1,26,351,14,17,21,24,39,26,351,14,10,21,24,0,0
1722113,nan,nan,32,1,25,351,14,10,21,24,26,351,14,10,21,24,0,0,0
1724112,nan,nan,35,1,26,351,14,10,21,24,26,351,14,10,21,24,0,0,0
1726112,nan,nan,41,1,26,34,14,10,21,24,26,351,14,10,21,24,0,0,0
1728113,nan,nan,36,1,26,351,14,10,21,24,26,351,14,10,21,24,0,0,0
1730113,nan,nan,33,1,26,351,14,10,21,24,26,351,14,10,21,24,0,0,0
1732113,nan,nan,32,1,26,351,14,10,21,24,26,351,14,10,21,23,0,0,0
1734112,nan,nan,36,1,27,33,14,10,21,23,26,351,14,10,21,22,0,0,0
1736113,nan,nan,37,1,26,351,15,17,21,21,27,351,14,17,21,22,0,0,0
1738113,nan,nan,33,1,27,351,11,17,21,22,27,351,11,17,21,22,0,0,0
1740111,nan,nan,32,1,27,33,11,199,21,22,26,33,9,17,21,23,16,0,0
1742113,nan,nan,41,1,26,351,14,10,21,23,14,26,33,14,10,21,23,0,0
1744207,nan,nan,37,1,26,33,14,10,21,24,26,351,14,10,21,24,0,0,0
1746204,nan,nan,44,1,14,10,21,25,26,351,14,10,21,24,0,0,0,0,0
1748205,nan,nan,35,1,14,10,21,25,26,351,14,10,21,24,0,0,0,0,0
1750202,nan,nan,32,1,21,24,26,33,14,10,21,24,0,0,0,0,0,0,0
1752204,nan,nan,32,1,21,24,26,351,14,10,21,24,0,0,0,0,0,0,0
1754204,nan,nan,32,1,21,24,26,351,14,10,21,23,0,0,0,0,0,0,0
1756203,nan,nan,36,1,26,33,14,17,21,23,0,0,0,0,0,0,0,0,0
1758201,nan,nan,37,1,26,351,14,17,21,23,0,0,0,0,0,0,0,0,0
1760203,nan,nan,38,1,27,33,14,17,21,23,0,0,0,0,0,0,0,0,0
1762199,nan,nan,32,1,27,351,14,17,21,23,0,0,0,0,0,0,0,0,0
1764201,nan,nan,32,1,27,33,14,17,21,23,0,0,0,0,0,0,0,0,0
1766200,nan,nan,35,1,27,351,14,10,21,23,0,0,0,0,0,0,0,0,0
1768202,nan,nan,35,1,27,351,14,10,21,23,0,0,0,0,0,0,0,0,0
1770203,nan,nan,35,1,27,351,14,17,21,23,0,0,0,0,0,0,0,0,0
1772197,nan,nan,35,1,27,27,351,14,17,21,24,0,0,0,0,0,0,0,0
1774210,nan,nan,35,1,27,351,8024,27,351,14,17,21,23,0,0,0,0,0,0
1776211,nan,nan,31,1,27,351,920,27,32,14,17,21,23,27,351,0,0,0,0
1778196,nan,nan,41,1,14,21,26,351,14,17,21,22,26,351,0,0,0,0,0
1780169,nan,nan,36,1,14,17,8024,26,351,14,17,21,22,26,351,0,0,0,0
1782151,nan,nan,32,1,14,17,26,351,14,17,21,22,26,351,14,17,0,0,0
1784121,nan,nan,36,1,21,26,351,14,17,21,21,25,351,14,17,0,0,0,0
1786122,nan,nan,32,1,21,21,24,351,14,17,20,136,24,351,14,17,19,136,0
1788118,nan,nan,37,1,24,32,14,17,18,136,24,32,14,10,18,136,0,0,0
1790120,nan,nan,38,1,25,351,14,17,18,136,24,351,19,17,18,136,0,0,0
1792119,nan,nan,32,1,24,351,18,17,18,136,24,351,15,17,19,136,0,0,0
1794118,nan,nan,36,1,24,351,15,17,19,136,23,33,13,199,19,136,0,0,0
1796120,nan,nan,29,1,23,351,14,199,18,136,22,351,14,199,18,136,0,0,0
1798120,nan,nan,32,1,22,351,13,199,17,136,22,351,14,199,17,136,0,0,0
1800120,nan,nan,35,1,21,351,14,199,17,136,22,351,15,199,17,136,0,0,0
1802120,nan,nan,36,1,22,352,16,199,17,136,21,352,16,199,17,136,0,0,0
1804120,nan,nan,32,1,21,352,16,199,16,136,20,352,16,199,16,136,0,0,0
1806119,nan,nan,32,1,20,352,16,198,16,136,21,352,15,198,16,136,0,0,0
1808120,nan,nan,39,1,22,352,14,198,15,136,22,352,14,198,14,136,0,0,0
1810118,nan,nan,37,1,22,352,14,17,12,136,22,352,14,17,14,136,0,0,0
1812118,nan,nan,36,1,22,352,14,17,15,136,21,352,14,17,14,137,0,0,0
1814116,nan,nan,34,1,21,352,14,17,21,23,21,352,14,20,21,23,0,0,0
1816116,nan,nan,32,1,22,352,14,17,21,23,23,352,14,17,21,23,0,0,0
1818118,nan,nan,37,1,22,352,14,10,20,26,25,22,352,14,10,20,26,25,0
1820172,nan,nan,32,1,22,352,14,10,20,26,25,22,352,14,10,20,26,25,0
1822212,nan,nan,42,1,22,352,14,10,20,26,25,23,352,14,10,20,26,25,0
1824205,nan,nan,39,1,21,23,22,352,14,10,21,23,0,0,0,0,0,0,0
1826208,nan,nan,36,1,14,10,21,23,22,352,14,10,21,24,0,0,0,0,0
1828209,nan,nan,35,1,21,24,22,352,14,10,21,24,0,0,0,0,0,0,0
1830207,nan,nan,32,1,21,24,22,352,14,10,21,25,0,0,0,0,0,0,0
1832208,nan,nan,35,1,21,24,23,352,14,10,21,24,0,0,0,0,0,0,0
1834205,nan,nan,33,1,24,352,14,10,21,24,0,0,0,0,0,0,0,0,0
1836207,nan,nan,28,1,25,352,14,10,21,24,0,0,0,0,0,0,0,0,0
1838204,nan,nan,29,1,25,352,14,10,21,25,0,0,0,0,0,0,0,0,0
1840204,nan,nan,32,1,26,352,14,10,21,25,0,0,0,0,0,0,0,0,0
1842206,nan,nan,32,1,26,352,14,10,21,25,0,0,0,0,0,0,0,0,0
1844203,nan,nan,41,1,26,26,352,14,10,21,25,0,0,0,0,0,0,0,0
1846207,nan,nan,32,1,26,352,14,10,21,25,0,0,0,0,0,0,0,0,0
1848205,nan,nan,35,1,26,352,14,10,21,25,0,0,0,0,0,0,0,0,0
1850211,nan,nan,32,1,26,2,141,8024,26,352,14,10,21,25,0,0,0,0,0
1852213,nan,nan,32,1,26,352,26,34,14,10,21,24,26,352,0,0,0,0,0
1854204,nan,nan,36,1,1,21,26,352,14,10,21,25,26,352,0,0,0,0,0
1856187,nan,nan,37,1,18,17,27,352,16,17,21,24,27,352,0,0,0,0,0
1858162,nan,nan,32,1,13,17,27,352,10,17,21,24,28,352,8,17,0,0,0
1860127,nan,nan,32,1,21,28,352,14,10,21,23,28,34,14,10,0,0,0,0
1862121,nan,nan,32,1,21,23,28,352,14,10,21,23,29,352,14,10,0,0,0
1864124,nan,nan,28,1,21,22,29,352,14,10,21,23,29,352,14,10,21,23,0
1866119,nan,nan,36,1,29,34,22,17,21,23,29,352,19,17,21,24,0,0,0
1868118,nan,nan,32,1,29,352,11,17,21,23,29,352,9,17,21,23,0,0,0
1870115,nan,nan,38,1,29,34,8,17,21,22,29,352,14,10,21,22,0,0,0
1872118,nan,nan,37,1,30,352,14,10,21,22,30,352,14,10,21,22,0,0,0
1874118,nan,nan,32,1,30,352,14,10,21,22,30,352,14,10,21,21,0,0,0
1876118,nan,nan,32,1,30,352,14,10,21,21,30,352,14,10,21,21,0,0,0
1878117,nan,nan,36,1,30,352,14,10,21,21,30,33,14,10,21,21,0,0,0
1880118,nan,nan,32,1,30,352,14,10,21,22,30,352,14,10,21,22,0,0,0
1882118,nan,nan,41,1,30,352,17,17,21,21,30,352,16,17,21,21,0,0,0
1884118,nan,nan,37,1,30,352,14,17,21,21,30,352,15,17,21,20,0,0,0
1886117,nan,nan,32,1,30,352,15,17,21,21,30,352,15,17,21,21,0,0,0
1888117,nan,nan,32,1,30,352,14,10,21,21,30,32,14,10,21,20,0,0,0
1890118,nan,nan,32,1,30,352,14,10,21,19,30,352,14,10,21,19,0,0,0
1892118,nan,nan,34,1,30,352,14,10,21,19,30,352,14,10,21,19,0,0,0
1894118,nan,nan,32,1,30,352,14,10,21,19,30,352,14,10,21,20,0,0,0
1896117,nan,nan,37,1,30,352,14,10,21,20,30,33,14,10,21,20,0,0,0
1898210,nan,nan,38,1,30,33,14,10,21,20,30,33,14,10,21,19,0,0,0
1900209,nan,nan,39,1,14,10,21,18,30,32,14,10,21,18,0,0,0,0,0
1902210,nan,nan,34,1,14,17,21,18,29,352,14,17,21,18,0,0,0,0,0
1904208,nan,nan,33,1,21,19,29,352,14,17,21,19,0,0,0,0,0,0,0
1906211,nan,nan,36,1,21,19,29,352,14,17,17,137,0,0,0,0,0,0,0
1908211,nan,nan,40,1,15,137,29,352,14,17,13,137,0,0,0,0,0,0,0
1910209,nan,nan,32,1,29,352,14,17,12,137,0,0,0,0,0,0,0,0,0
1912207,nan,nan,32,1,29,352,14,17,9,137,0,0,0,0,0,0,0,0,0
1914210,nan,nan,36,1,29,352,14,17,11,137,0,0,0,0,0,0,0,0,0
1916207,nan,nan,32,1,29,352,14,17,15,137,0,0,0,0,0,0,0,0,0
1918209,nan,nan,34,1,29,352,14,17,15,137,0,0,0,0,0,0,0,0,0
1920206,nan,nan,33,1,29,33,14,17,19,137,0,0,0,0,0,0,0,0,0
1922206,nan,nan,32,1,29,352,14,17,19,137,0,0,0,0,0,0,0,0,0
1924209,nan,nan,32,1,28,352,14,17,19,137,0,0,0,0,0,0,0,0,0
1926204,nan,nan,35,1,29,29,34,14,17,18,137,0,0,0,0,0,0,0,0
1928211,nan,nan,36,1,29,352,29,352,14,17,20,137,0,0,0,0,0,0,0
1930215,nan,nan,37,1,29,352,29,352,14,17,18,137,29,352,0,0,0,0,0
1932207,nan,nan,37,1,14,18,8024,29,352,14,17,18,137,29,352,0,0,0,0
1934181,nan,nan,32,1,14,17,29,352,14,17,19,137,29,352,0,0,0,0,0
1936159,nan,nan,34,1,14,17,29,352,17,17,19,137,29,352,16,16,0,0,0
1938134,nan,nan,32,1,19,29,352,15,17,19,137,29,352,14,17,0,0,0,0
1940129,nan,nan,37,1,19,137,29,352,14,17,19,137,29,352,10,17,19,137,0
1942127,nan,nan,32,1,30,353,10,17,18,137,30,353,12,17,18,137,0,0,0
1944128,nan,nan,37,1,30,353,13,17,18,137,30,353,13,17,17,137,0,0,0
1946126,nan,nan,32,1,30,353,12,17,16,137,30,353,13,17,16,137,0,0,0
1948125,nan,nan,37,1,29,353,13,17,17,137,30,353,14,17,17,137,0,0,0
1950125,nan,nan,35,1,30,353,13,17,17,137,30,353,13,17,18,137,0,0,0
1952123,nan,nan,33,1,30,353,12,17,18,137,30,353,14,9,17,137,0,0,0
1954123,nan,nan,32,1,30,353,14,9,16,137,30,353,14,9,16,137,0,0,0
1956125,nan,nan,34,1,30,353,17,17,16,137,30,353,16,17,17,137,0,0,0
1958125,nan,nan,36,1,31,353,13,17,17,137,31,353,11,17,17,137,0,0,0
1960125,nan,nan,37,1,31,353,10,18,18,137,30,353,11,18,18,137,0,0,0
1962125,nan,nan,41,1,30,353,13,18,18,137,30,353,14,18,16,137,0,0,0
1964126,nan,nan,32,1,31,353,13,18,15,137,31,353,13,197,13,137,0,0,0
1966127,nan,nan,36,1,31,353,12,197,12,137,31,353,11,197,11,137,0,0,0
1968125,nan,nan,37,1,31,353,11,197,12,137,31,353,12,17,15,137,0,0,0
1970125,nan,nan,29,1,31,353,11,18,14,137,31,353,10,17,13,137,0,0,0
1972125,nan,nan,32,1,31,353,10,18,14,137,31,353,10,18,14,137,0,0,0
1974198,nan,nan,36,1,31,353,10,18,15,137,31,353,14,17,21,16,0,0,0
1976214,nan,nan,39,1,14,17,21,17,31,353,14,17,21,17,0,0,0,0,0
1978214,nan,nan,43,1,14,17,21,18,30,353,14,17,21,18,0,0,0,0,0
1980217,nan,nan,35,1,14,17,21,16,31,353,14,17,21,17,0,0,0,0,0
1982216,nan,nan,32,1,21,17,30,353,14,17,21,16,0,0,0,0,0,0,0
1984212,nan,nan,32,1,31,353,14,17,21,18,0,0,0,0,0,0,0,0,0
1986214,nan,nan,32,1,30,353,14,18,21,18,0,0,0,0,0,0,0,0,0
1988211,nan,nan,34,1,31,353,14,19,21,18,0,0,0,0,0,0,0,0,0
1990212,nan,nan,32,1,31,353,14,18,21,18,0,0,0,0,0,0,0,0,0
1992215,nan,nan,42,1,31,353,14,18,21,18,0,0,0,0,0,0,0,0,0
1994213,nan,nan,41,1,31,353,14,18,21,20,0,0,0,0,0,0,0,0,0
1996213,nan,nan,36,1,31,353,14,18,21,18,0,0,0,0,0,0,0,0,0
1998208,nan,nan,32,1,31,353,14,19,21,19,0,0,0,0,0,0,0,0,0
2000211,nan,nan,34,1,31,353,14,17,21,19,0,0,0,0,0,0,0,0,0
2002213,nan,nan,38,1,31,31,353,14,17,21,17,0,0,0,0,0,0,0,0
2004215,nan,nan,32,1,31,35,7,920,31,33,14,17,21,17,0,0,0,0,0
2006217,nan,nan,33,1,31,34,31,34,14,17,19,137,31,34,0,0,0,0,0
2008214,nan,nan,32,1,14,19,31,34,14,17,19,137,31,34,0,0,0,0,0
2010193,nan,nan,34,1,17,16,31,353,17,15,20,137,31,353,0,0,0,0,0
2012170,nan,nan,35,1,17,16,31,353,17,16,21,137,31,353,17,17,0,0,0
2014147,nan,nan,36,1,19,31,353,15,16,20,137,31,353,14,16,0,0,0,0
2016128,nan,nan,34,1,19,137,30,353,12,16,18,137,30,353,11,17,0,0,0
2018129,nan,nan,37,1,18,137,31,353,14,17,19,137,31,34,14,17,20,137,0
2020127,nan,nan,32,1,30,34,14,17,20,137,30,353,14,17,20,137,0,0,0
2022125,nan,nan,37,1,30,353,14,17,20,137,30,353,14,17,20,138,0,0,0
2024124,nan,nan,32,1,29,33,14,17,21,138,29,353,14,17,21,138,0,0,0
2026125,nan,nan,32,1,29,353,14,17,20,138,28,353,14,17,20,138,0,0,0
2028123,nan,nan,36,1,28,33,14,17,20,138,28,34,14,17,20,138,0,0,0
2030123,nan,nan,32,1,28,33,14,17,20,138,27,33,14,17,20,138,0,0,0
2032122,nan,nan,39,1,27,33,14,17,19,138,28,33,14,17,19,138,0,0,0
2034124,nan,nan,34,1,28,353,14,17,20,138,28,33,14,17,19,138,0,0,0
2036123,nan,nan,34,1,28,33,14,17,19,138,28,32,14,17,19,138,0,0,0
2038125,nan,nan,33,1,28,353,14,17,20,138,27,353,14,17,20,138,0,0,0
2040124,nan,nan,32,1,28,353,14,17,20,138,27,32,14,17,21,138,0,0,0
2042125,nan,nan,38,1,27,353,14,17,21,138,27,353,14,17,20,138,0,0,0
2044124,nan,nan,30,1,27,353,14,17,20,138,28,32,14,17,20,138,0,0,0
2046124,nan,nan,41,1,28,353,14,17,21,138,27,32,14,17,19,138,0,0,0
2048124,nan,nan,36,1,28,353,14,17,19,138,28,353,14,17,20,138,0,0,0
2050125,nan,nan,32,1,28,353,14,17,20,138,28,353,14,17,21,138,0,0,0
2052220,nan,nan,39,1,28,353,14,17,21,138,28,353,14,17,20,138,0,0,0
2054217,nan,nan,44,1,14,17,19,138,28,353,14,17,19,138,0,0,0,0,0
2056217,nan,nan,36,1,14,17,19,138,27,353,14,17,19,138,0,0,0,0,0
2058217,nan,nan,42,1,18,138,27,353,14,17,18,138,0,0,0,0,0,0,0
2060217,nan,nan,34,1,17,138,27,353,14,17,17,138,0,0,0,0,0,0,0
2062213,nan,nan,33,1,26,353,14,17,15,138,0,0,0,0,0,0,0,0,0
2064215,nan,nan,32,1,26,353,14,17,17,138,0,0,0,0,0,0,0,0,0
2066213,nan,nan,35,1,26,353,14,17,18,138,0,0,0,0,0,0,0,0,0
2068213,nan,nan,37,1,27,31,14,17,17,138,0,0,0,0,0,0,0,0,0
2070212,nan,nan,37,1,28,31,14,17,17,138,0,0,0,0,0,0,0,0,0
2072215,nan,nan,36,1,27,353,14,17,17,138,0,0,0,0,0,0,0,0,0
2074212,nan,nan,28,1,27,8024,27,31,14,9,21,24,0,0,0,0,0,0,0
2076213,nan,nan,32,1,27,353,14,9,21,18,0,0,0,0,0,0,0,0,0
2078212,nan,nan,32,1,28,353,14,9,21,18,0,0,0,0,0,0,0,0,0
2080215,nan,nan,33,1,28,14,8024,28,353,14,9,21,17,0,0,0,0,0,0
2082215,nan,nan,32,1,28,353,28,31,14,9,21,18,0,0,0,0,0,0,0
2084211,nan,nan,36,1,28,354,28,31,14,9,21,18,28,31,0,0,0,0,0
2086194,nan,nan,37,1,14,28,31,14,9,21,16,29,32,0,0,0,0,0,0
2088167,nan,nan,36,1,14,9,29,31,14,9,21,17,29,31,14,9,0,0,0
2090147,nan,nan,37,1,21,29,354,14,9,21,19,29,354,14,9,0,0,0,0
2092123,nan,nan,35,1,21,18,29,354,14,9,21,19,30,354,14,9,0,0,0
2094125,nan,nan,38,1,21,19,30,354,14,9,21,18,30,31,14,9,21,24,0
2096122,nan,nan,32,1,30,31,14,9,21,17,30,354,14,9,21,17,0,0,0
2098123,nan,nan,32,1,30,354,14,9,21,17,30,354,14,9,21,18,0,0,0
2100120,nan,nan,32,1,30,354,14,9,21,18,31,31,14,9,21,19,0,0,0
2102121,nan,nan,34,1,30,31,14,9,18,138,30,31,14,9,16,138,0,0,0
2104122,nan,nan,42,1,30,354,14,9,15,138,30,31,14,9,15,138,0,0,0
2106124,nan,nan,36,1,31,31,14,17,16,138,31,354,14,17,17,138,0,0,0
2108124,nan,nan,28,1,31,354,14,17,16,138,31,31,14,17,16,138,0,0,0
2110125,nan,nan,32,1,31,354,14,17,17,138,31,354,14,17,17,138,0,0,0
2112124,nan,nan,29,1,31,354,14,17,16,138,31,354,14,17,18,22,25,0,0
2114125,nan,nan,40,1,32,354,14,17,18,22,25,32,354,14,17,18,22,25,0
2116125,nan,nan,35,1,32,354,14,17,17,22,25,32,354,14,17,20,24,25,0
2118125,nan,nan,40,1,31,354,14,17,20,24,25,31,354,14,17,20,24,25,0
2120125,nan,nan,32,1,31,354,14,17,20,24,25,31,354,14,17,20,24,25,0
2122124,nan,nan,37,1,31,31,14,17,20,24,25,31,354,14,17,20,24,25,0
2124124,nan,nan,32,1,31,354,14,17,20,24,25,31,31,14,17,20,24,25,0
2126121,nan,nan,32,1,31,31,17,15,21,19,31,354,15,15,21,18,0,0,0
2128202,nan,nan,35,1,31,354,13,16,21,18,31,354,12,17,21,18,0,0,0
2130214,nan,nan,40,1,11,16,21,18,30,30,14,17,21,18,0,0,0,0,0
2132215,nan,nan,35,1,14,17,21,19,30,354,14,17,21,19,0,0,0,0,0
2134215,nan,nan,31,1,14,17,21,19,30,354,14,17,21,18,0,0,0,0,0
2136218,nan,nan,41,1,19,138,30,354,14,17,18,138,0,0,0,0,0,0,0
2138218,nan,nan,32,1,17,138,30,354,14,17,17,138,0,0,0,0,0,0,0
2140214,nan,nan,33,1,30,354,14,9,18,138,0,0,0,0,0,0,0,0,0
2142213,nan,nan,32,1,30,354,14,9,18,138,0,0,0,0,0,0,0,0,0
2144214,nan,nan,36,1,30,354,14,9,18,138,0,0,0,0,0,0,0,0,0
2146214,nan,nan,34,1,30,354,14,9,18,138,0,0,0,0,0,0,0,0,0
2148214,nan,nan,37,1,30,354,14,9,17,138,0,0,0,0,0,0,0,0,0
2150214,nan,nan,32,1,30,354,14,9,18,138,0,0,0,0,0,0,0,0,0
2152209,nan,nan,33,1,30,354,14,9,18,138,0,0,0,0,0,0,0,0,0
2154214,nan,nan,37,1,30,354,14,9,16,138,0,0,0,0,0,0,0,0,0
2156213,nan,nan,32,1,30,354,14,9,17,138,0,0,0,0,0,0,0,0,0
2158219,nan,nan,36,1,30,2,142,8024,30,354,14,9,16,138,0,0,0,0,0
2160222,nan,nan,32,1,30,354,30,354,14,17,17,138,30,354,0,0,0,0,0
2162213,nan,nan,39,1,14,17,29,354,14,17,16,138,29,354,0,0,0,0,0
2164188,nan,nan,36,1,14,17,1,29,354,14,17,17,138,29,354,0,0,0,0
2166165,nan,nan,32,1,14,17,8024,29,354,14,17,16,138,29,354,14,17,0,0
2168139,nan,nan,36,1,16,29,354,14,17,17,138,29,354,14,17,0,0,0,0
2170127,nan,nan,33,1,16,138,29,354,14,17,15,138,29,354,14,17,0,0,0
2172130,nan,nan,32,1,16,138,29,354,14,17,15,138,29,354,14,17,15,138,0
2174127,nan,nan,35,1,29,354,14,17,13,138,30,354,14,17,13,138,0,0,0
2176125,nan,nan,32,1,30,354,14,17,14,138,30,354,14,17,13,138,0,0,0
2178125,nan,nan,32,1,30,354,14,17,12,138,29,354,14,17,13,138,0,0,0
2180123,nan,nan,36,1,29,354,14,17,21,20,29,354,14,17,21,20,0,0,0
2182123,nan,nan,33,1,29,354,14,17,21,20,29,354,14,17,21,20,0,0,0
2184123,nan,nan,36,1,29,354,14,17,21,20,30,354,14,17,21,20,0,0,0
2186123,nan,nan,37,1,29,354,14,17,21,19,29,354,14,17,21,19,0,0,0
2188123,nan,nan,32,1,29,354,14,17,21,20,29,354,14,17,21,20,0,0,0
2190123,nan,nan,32,1,30,354,14,17,21,20,30,354,14,17,21,20,0,0,0
2192122,nan,nan,34,1,30,354,14,17,21,20,29,354,14,17,21,20,0,0,0
2194123,nan,nan,32,1,29,354,14,17,21,21,29,354,14,17,21,22,0,0,0
2196123,nan,nan,33,1,29,354,14,17,21,21,29,354,14,17,21,22,0,0,0
2198123,nan,nan,36,1,29,354,14,17,21,22,29,354,14,17,21,21,0,0,0
2200123,nan,nan,32,1,29,354,14,17,21,22,29,354,14,17,21,22,0,0,0
2202122,nan,nan,32,1,29,354,14,17,21,21,29,354,14,9,21,22,0,0,0
2204121,nan,nan,37,1,29,354,14,9,21,22,29,354,14,9,21,22,0,0,0
2206216,nan,nan,39,1,29,354,14,9,21,22,29,354,14,9,21,21,0,0,0
2208212,nan,nan,36,1,14,9,21,21,30,354,14,9,21,20,0,0,0,0,0
2210213,nan,nan,28,1,14,9,21,20,30,354,14,9,21,19,0,0,0,0,0
2212212,nan,nan,33,1,21,19,30,354,14,9,21,19,0,0,0,0,0,0,0
2214215,nan,nan,36,1,21,19,30,354,14,9,21,19,0,0,0,0,0,0,0
2216214,nan,nan,34,1,21,19,30,354,14,9,21,18,0,0,0,0,0,0,0
2218212,nan,nan,35,1,30,354,14,9,21,17,0,0,0,0,0,0,0,0,0
2220211,nan,nan,38,1,30,354,14,9,21,14,0,0,0,0,0,0,0,0,0
2222212,nan,nan,36,1,30,355,14,9,21,15,0,0,0,0,0,0,0,0,0
2224212,nan,nan,32,1,30,355,14,9,21,17,0,0,0,0,0,0,0,0,0
2226214,nan,nan,37,1,31,355,14,17,21,17,0,0,0,0,0,0,0,0,0
2228212,nan,nan,32,1,30,31,355,14,17,21,17,0,0,0,0,0,0,0,0
2230213,nan,nan,39,1,31,355,14,17,21,16,0,0,0,0,0,0,0,0,0
2232213,nan,nan,34,1,30,355,14,17,21,16,0,0,0,0,0,0,0,0,0
2234216,nan,nan,32,1,30,14,8024,31,355,14,17,21,16,0,0,0,0,0,0
2236215,nan,nan,32,1,30,355,30,355,14,9,21,17,0,0,0,0,0,0,0
2238220,nan,nan,32,1,30,355,920,31,355,14,17,21,15,31,355,0,0,0,0
2240192,nan,nan,38,1,14,19,22,31,355,14,9,21,13,31,355,0,0,0,0
2242167,nan,nan,32,1,14,9,31,355,14,9,21,15,31,355,14,9,0,0,0
2244143,nan,nan,33,1,21,31,355,14,17,21,15,31,355,14,9,0,0,0,0
2246128,nan,nan,33,1,21,15,31,355,14,17,16,138,31,355,14,17,0,0,0
2248129,nan,nan,37,1,16,138,31,355,14,17,15,138,31,355,14,9,15,138,0
2250127,nan,nan,32,1,31,355,14,17,15,138,31,355,14,17,15,138,0,0,0
2252126,nan,nan,36,1,31,355,14,17,14,138,31,355,14,17,16,138,0,0,0
2254125,nan,nan,37,1,31,355,14,17,14,138,30,355,14,17,16,138,0,0,0
2256123,nan,nan,32,1,30,355,14,17,15,138,31,355,14,17,21,18,0,0,0
2258123,nan,nan,32,1,30,355,14,17,21,18,30,355,14,17,21,17,0,0,0
2260123,nan,nan,35,1,30,355,14,17,21,16,30,355,14,17,21,16,0,0,0
2262125,nan,nan,36,1,30,355,14,17,18,138,30,355,14,17,17,138,0,0,0
2264125,nan,nan,34,1,30,355,14,17,16,138,30,355,14,17,15,138,0,0,0
